Ano Letivo;RA;Fase;Turma;Nome;Idade;Gênero;Ano ingresso;Instituição de ensino;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP;Mat;Por;Ing;Fase Ideal;Defasagem;Destaque IEG;Destaque IDA;Destaque IPV;Atingiu PV;REC AV
2023;RA-1098;2;2D;Aluno-1098;13;Feminino;2023;Pública;Ametista;7,3;3;9,5;9,5;2,5;6,4;7,9;5;8,1;6,3;6,5;6,4;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1154;3;3F;Aluno-1154;13;Masculino;2023;Pública;Ametista;7,7;4;9,6;9,3;5,6;5,1;7,7;10;7,7;5,3;5;5;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-928;0;ALFA K - G0/G1;Aluno-928;8;Feminino;2023;Pública;Topázio;9,4;2;8,5;10;7,5;9,8;9,7;10;8,8;9,8;9,8;9,8;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-929;0;ALFA K - G0/G1;Aluno-929;8;Feminino;2023;Pública;Topázio;9,1;2;8,5;9,8;7,5;8,8;9,7;10;8,8;8,7;8,9;8,8;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1096;2;2D;Aluno-1096;12;Feminino;2023;Pública;Topázio;8,6;3;9,5;9,9;2,5;9,6;8,1;10;9;9,5;9,7;9,6;Fase 2 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2024;RA-944;0;ALFA L - G2/G3;Aluno-944;10;Feminino;2023;Pública;Ametista;7,8;2;9;7,2;7,5;9;7,8;5;8,8;10;8;9;Fase 2 ;-2;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-930;0;ALFA K - G0/G1;Aluno-930;8;Masculino;2023;Pública;Topázio;8,9;2;9;8,8;7,5;9;9;10;8,8;8,7;9,3;9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2024;RA-934;0;ALFA L - G2/G3;Aluno-934;9;Feminino;2023;Pública;Topázio;8,3;2;9,5;9,8;7,5;8,5;7,8;5;9,4;10;7;8,5;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2023;RA-931;0;ALFA K - G0/G1;Aluno-931;12;Masculino;2023;Pública;Ametista;7,4;2;8,5;8,2;2,5;7,8;7,6;10;5,6;7;8,5;7,9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-932;0;ALFA K - G0/G1;Aluno-932;7;Feminino;2023;Pública;Topázio;8,4;2;9,5;7,9;7,5;7,5;9;10;8,1;6,5;8,4;7,6;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2024;RA-941;0;ALFA L - G2/G3;Aluno-941;9;Feminino;2023;Pública;Ametista;7,7;2;8;9,2;5;8,8;7,7;5;8,1;10;7,5;8,9;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-1095;2;2C;Aluno-1095;12;Masculino;2023;Pública;Agata;6,2;3;0;9,8;2,5;5,3;8;5;8,8;5,8;4,7;5,4;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2024;RA-1003;0;ALFA J - G2/G3;Aluno-1003;9;Masculino;2023;Pública;Ametista;7,6;2;8;8,7;7,5;8,2;7,5;5;6,9;10;6,5;8,1;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-1212;5;5M;Aluno-1212;16;Feminino;2023;Pública;Agata;6,8;4;8,3;8,9;5;4,2;7,7;5;7,7;0;3,5;9;Fase 6 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-925;0;ALFA I - G2/G3;Aluno-925;12;Masculino;2023;Pública;Ametista;7,2;2;9;8,9;7,5;5,4;5,6;10;5,6;5,2;5,5;5,5;Fase 0 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-1008;0;ALFA I - G2/G3;Aluno-1008;9;Masculino;2023;Pública;Agata;6,9;2;7;6,5;7,5;7;7,5;5;7,2;6,5;7,5;7;Fase 1 ;-1;Melhorar entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1114;2;2K;Aluno-1114;11;Feminino;2023;Pública;Ametista;7,6;3;8,5;9,8;2,5;4,9;8,6;10;8,1;4,3;5,5;4,9;Fase 2 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-1113;2;2K;Aluno-1113;12;Masculino;2023;Pública;Quartzo;5,6;3;0;6;7,5;5;7,2;5;7,5;5;5;5;Fase 3 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-904;0;ALFA F - G0/G1;Aluno-904;8;Feminino;2023;Pública;Ametista;7,6;3;9,5;8,8;7,5;6;8,7;5;7,5;6;6;6;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-917;0;ALFA H - G0/G1;Aluno-917;7;Feminino;2023;Pública;Quartzo;6;2;0;7,2;2,5;7;6,4;10;6,2;5,3;8,7;7;Fase 0 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-918;0;ALFA H - G0/G1;Aluno-918;7;Feminino;2023;Pública;Ametista;7,5;2;10;8,7;2,5;7,7;7;10;5,6;7,1;8,3;7,7;Fase 0 ;0;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2023;RA-919;0;ALFA H - G0/G1;Aluno-919;9;Masculino;2023;Pública;Agata;6,2;2;0;8,4;7,5;5,3;8,1;5;6,2;5,5;5;5,4;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-920;0;ALFA H - G0/G1;Aluno-920;8;Feminino;2023;Pública;Agata;7;2;9;6,3;7,5;6,1;6,4;10;5,6;6;6,2;6,1;Fase 0 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-1112;2;2I;Aluno-1112;12;Masculino;2023;Pública;Ametista;7,1;3;9,5;7,9;2,5;6,3;8,6;5;8,3;5,2;7,3;6,4;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2024;RA-912;0;ALFA G - G2/G3;Aluno-912;10;Feminino;2023;Pública;Ametista;7,7;3;9;9,5;7,5;7,2;6,9;5;8,1;7;7,5;7,1;Fase 2 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-918;0;ALFA G - G2/G3;Aluno-918;8;Feminino;2023;Pública;Quartzo;5,7;3;7,9;8,7;2,5;2,8;6,2;5;5,9;1;4,5;2,9;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-920;0;ALFA G - G2/G3;Aluno-920;9;Feminino;2023;Pública;Ametista;7,7;3;9,5;7,7;7,5;8,2;8,2;5;7,2;9;7,5;8,1;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-1111;2;2I;Aluno-1111;12;Feminino;2023;Pública;Agata;6,6;3;0;8,9;2,5;5,4;8,2;10;8,1;4,8;6;5,4;Fase 2 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-921;0;ALFA I - G2/G3;Aluno-921;7;Feminino;2023;Pública;Ametista;7,7;2;9;9,7;7,5;6,3;6,7;10;5,6;6,5;6;6,4;Fase 0 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-922;0;ALFA I - G2/G3;Aluno-922;12;Feminino;2023;Pública;Topázio;8,5;2;8,5;9,7;3,1;8,4;10;10;7,5;8,5;8,2;8,5;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1110;2;2H;Aluno-1110;12;Feminino;2023;Pública;Ametista;7,2;3;4,6;9,2;5;6,8;8,7;5;8,5;6,5;7;6,9;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-1109;2;2H;Aluno-1109;14;Masculino;2023;Pública;Agata;6,3;3;10;6,4;5;3,4;7,8;5;7,5;3,5;3,3;3,4;Fase 4 ;-2;Melhorar entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-923;0;ALFA I - G2/G3;Aluno-923;12;Feminino;2023;Pública;Topázio;8,9;2;9,5;9,9;7,5;7,3;10;10;7,5;7,5;7;7,4;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2024;RA-921;0;ALFA I - G2/G3;Aluno-921;8;Feminino;2023;Pública;Ametista;7,3;2;8,5;8,7;7,5;6;7,5;5;7,5;5;7;6;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1108;2;2H;Aluno-1108;12;Masculino;2023;Pública;Agata;6,3;3;0;9,3;5;4,7;8,3;5;8,5;3,7;5,7;4,7;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-1107;2;2H;Aluno-1107;12;Feminino;2023;Pública;Ametista;7,9;3;9;9,4;5;7,5;8,8;5;9;8;7;7,5;Fase 3 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2024;RA-897;0;ALFA I - G2/G3;Aluno-897;10;Masculino;2023;Pública;Quartzo;5,2;2;7;2,8;2,5;6;6,7;5;6,9;5,5;6,5;6;Fase 1 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2023;RA-1106;2;2H;Aluno-1106;12;Masculino;2023;Pública;Ametista;7,2;3;8,5;9,3;5;5,1;8;5;8,3;5,2;5;5,1;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2024;RA-908;0;ALFA I - G2/G3;Aluno-908;9;Feminino;2023;Pública;Agata;6,8;2;8,5;8,1;7,5;4,8;6,8;5;7,2;3;6,5;4,9;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-916;0;ALFA I - G2/G3;Aluno-916;10;Feminino;2023;Pública;Quartzo;5,5;2;8,5;7,3;2,5;2,8;6,2;5;6,6;3,5;2;2,9;Fase 2 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-924;0;ALFA I - G2/G3;Aluno-924;9;Masculino;2023;Pública;Agata;6,5;2;7;4,6;7,5;7;7,4;5;7,2;7,5;6,5;7;Fase 1 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-925;0;ALFA I - G2/G3;Aluno-925;8;Masculino;2023;Pública;Agata;6,6;2;8;7;7,5;4,8;7,3;5;7,2;3;6,5;4,9;Fase 1 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-924;0;ALFA I - G2/G3;Aluno-924;12;Masculino;2023;Pública;Agata;6,5;2;9;5,6;7,5;5;5,9;10;5,6;5;5;5;Fase 0 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-919;0;ALFA I - G2/G3;Aluno-919;10;Masculino;2023;Pública;Quartzo;5,8;2;7;4,7;6,3;5,2;6,5;5;6,9;6,5;4;5,1;Fase 2 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1211;5;5M;Aluno-1211;16;Feminino;2023;Pública;Ametista;7,1;4;7,1;9,1;5;6,2;7,7;5;7,8;6,3;4,5;7,8;Fase 6 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1210;5;5M;Aluno-1210;16;Feminino;2023;Pública;Ametista;7,2;4;9,6;9,4;5;4,7;8,1;5;7,8;5;2;7;Fase 6 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1209;5;5M;Aluno-1209;16;Feminino;2023;Pública;Ametista;7,4;4;7,5;9,4;5;7,4;7,7;5;7,8;7,7;5,7;8,8;Fase 6 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-898;0;ALFA E - G2/G3;Aluno-898;12;Masculino;2023;Pública;Topázio;8,4;2;9;9,8;3,8;9,4;10;5;8,1;9,7;9;9,5;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-878;0;ALFA B - G2/G3;Aluno-878;10;Masculino;2023;Pública;Agata;6,2;2;0;9,5;2,5;8,1;7,3;5;5;8;8,2;8,1;Fase 2 ;-2;Boa entrega;Boas notas;Integra-se mais;Não;Manter atual com bolsa
2023;RA-877;0;ALFA B - G2/G3;Aluno-877;9;Masculino;2023;Pública;Ametista;7,5;2;9,5;9,5;7,5;6,9;7,5;5;5;7,5;6,2;7;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-899;0;ALFA E - G2/G3;Aluno-899;8;Masculino;2023;Pública;Topázio;8,8;2;10;9,8;3,8;9,5;9,3;10;7,5;9,3;9,6;9,6;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-876;0;ALFA B - G2/G3;Aluno-876;12;Masculino;2023;Pública;Topázio;8,6;2;10;9,4;7,5;7,5;8,8;10;7,5;7,3;7,7;7,5;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1147;3;3B;Aluno-1147;12;Feminino;2023;Pública;Ametista;7,1;4;8,3;8,3;6,3;6,7;7;5;7,2;5;7,5;7,5;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-875;0;ALFA B - G2/G3;Aluno-875;9;Masculino;2023;Pública;Topázio;8,3;2;9,5;9,5;7,5;7,3;9,8;5;7,5;7;7,5;7,4;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2023;RA-900;0;ALFA E - G2/G3;Aluno-900;8;Feminino;2023;Pública;Topázio;8,9;2;9;9,8;9,4;7,8;8,7;10;8,1;8;7,5;7,9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-901;0;ALFA E - G2/G3;Aluno-901;10;Masculino;2023;Pública;Ametista;7,3;2;8,5;8,7;3,8;7,5;8,6;5;6,2;7,7;7,3;7,5;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-1146;3;3B;Aluno-1146;14;Feminino;2023;Pública;Agata;6,7;4;9,6;8,8;6,3;3,7;7;5;7,2;5;3,3;2,7;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1145;3;3B;Aluno-1145;11;Feminino;2023;Pública;Ametista;7,5;4;0;9,5;4,4;7,8;8,6;10;8,6;7,7;7,7;8;Fase 2 ;1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-1162;3;3K;Aluno-1162;13;Feminino;2023;Pública;Ametista;7,4;4;8,3;8,5;3,8;6;7,8;10;7,8;7,3;5,5;5,2;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-874;0;ALFA B - G2/G3;Aluno-874;9;Masculino;2023;Pública;Quartzo;5,8;2;0;8,2;7,5;4,8;6,7;5;6,2;6,3;3,3;4,8;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1144;3;3B;Aluno-1144;13;Feminino;2023;Pública;Ametista;7,4;4;0;9,4;5;8;8;10;8,3;7;8,2;8,8;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-873;0;ALFA B - G2/G3;Aluno-873;12;Feminino;2023;Pública;Ametista;7,8;2;8,5;9,7;7,5;7;8,7;5;6,2;7,2;6,8;7;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-902;0;ALFA E - G2/G3;Aluno-902;12;Masculino;2023;Pública;Quartzo;6;2;10;9,3;2,5;3,9;6,5;2,5;5,3;4,5;3,3;3,9;Fase 3 ;-3;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1143;3;3A;Aluno-1143;15;Feminino;2023;Pública;Agata;6,4;4;8,8;7;6,3;5,3;6,2;5;7,5;6;6,3;3,5;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-903;0;ALFA E - G2/G3;Aluno-903;12;Feminino;2023;Pública;Topázio;8,5;2;10;9,6;5;7,8;9;10;7,5;7,7;7,8;7,9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-872;0;ALFA B - G2/G3;Aluno-872;10;Feminino;2023;Pública;Quartzo;5,3;2;0;6,7;2,5;4,3;8,5;5;6,2;5,5;3;4,4;Fase 2 ;-2;Melhorar entrega;Empenhar mais;Boa integração;Sim;Manter fase atual
2023;RA-904;0;ALFA F - G0/G1;Aluno-904;12;Feminino;2023;Pública;Topázio;8,1;2;9;9,3;7,5;6,4;7,8;10;7,8;6;6,8;6,4;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-871;0;ALFA B - G2/G3;Aluno-871;9;Masculino;2023;Pública;Agata;6,9;2;9;9,5;3,8;6,9;6,8;5;4,4;6,8;7;6,9;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-870;0;ALFA A - G0/G1;Aluno-870;9;Feminino;2023;Pública;Quartzo;4,9;2;0;8,5;8,8;1,5;5,2;5;5;2;1;1,5;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2023;RA-869;0;ALFA A - G0/G1;Aluno-869;8;Feminino;2023;Pública;Topázio;9,3;2;9;10;8,8;9,6;8,8;10;8,1;9,8;9,4;9,6;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-868;0;ALFA A - G0/G1;Aluno-868;12;Masculino;2023;Pública;Topázio;8,6;2;10;9,5;8,8;7,1;8,7;10;7,2;7,8;6,3;7,2;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2023;RA-867;0;ALFA A - G0/G1;Aluno-867;8;Masculino;2023;Pública;Topázio;8,7;2;9;8,6;8,8;8,9;8,4;10;7,5;8,7;9;9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-866;0;ALFA A - G0/G1;Aluno-866;12;Feminino;2023;Pública;Ametista;7,7;2;0;8,3;8,8;8,6;8,4;10;7,5;8,2;8,9;8,7;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-865;0;ALFA A - G0/G1;Aluno-865;8;Masculino;2023;Pública;Topázio;8,2;2;8,5;8,7;7,5;7,4;7,9;10;7,5;7,3;7,5;7,4;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido com bolsa
2023;RA-879;0;ALFA B - G2/G3;Aluno-879;12;Feminino;2023;Pública;Agata;6,8;2;0;9,8;2,5;8,2;8,9;5;6,9;8,2;8,2;8,2;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-1163;3;3L;Aluno-1163;14;Masculino;2023;Pública;Ametista;7,7;4;8,8;9,3;7,5;7,2;7,8;5;7,7;7;6,7;8;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1161;3;3I;Aluno-1161;12;Feminino;2023;Pública;Ametista;7,3;4;6,3;8,1;2,5;6,3;8,6;10;8,3;7,3;6,5;5,2;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-1160;3;3I;Aluno-1160;12;Masculino;2023;Pública;Agata;6,6;4;9,6;8,7;2,5;2,7;7,3;10;6,9;4,8;2,7;0,7;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-894;0;ALFA D - G2/G3;Aluno-894;9;Feminino;2023;Pública;Topázio;8,8;2;9,5;9,9;7,5;9,4;10;5;7,5;9,3;9,5;9,4;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-893;0;ALFA D - G2/G3;Aluno-893;12;Masculino;2023;Pública;Topázio;8,8;2;9,5;10;7,5;9,3;10;5;7,5;9,5;9;9,4;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-896;0;ALFA D - G2/G3;Aluno-896;7;Masculino;2023;Pública;Topázio;9,1;2;9,5;10;6,9;8,5;10;10;7,5;9;8;8,5;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1155;3;3F;Aluno-1155;14;Feminino;2023;Pública;Ametista;7,8;4;9,2;9,2;5,6;8;8,3;5;7,5;6,7;8,2;9;Fase 4 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-1156;3;3F;Aluno-1156;12;Feminino;2023;Pública;Ametista;7,3;4;8,3;9,2;2,5;5,3;7,8;10;8;6,2;6;3,7;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-1153;3;3D;Aluno-1153;14;Feminino;2023;Pública;Ametista;8;4;7,9;10;7,5;7,2;8,6;5;7,7;6,7;7,8;7;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-892;0;ALFA D - G2/G3;Aluno-892;8;Masculino;2023;Pública;Topázio;8,8;2;8;9,6;6,9;8,3;10;10;7,5;8,5;8;8,4;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-891;0;ALFA C - G0/G1;Aluno-891;12;Feminino;2023;Pública;Ametista;7,9;2;9,5;9,5;6,9;7,5;8;5;7,5;6,2;8,8;7,5;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-897;0;ALFA D - G2/G3;Aluno-897;12;Masculino;2023;Pública;Quartzo;5,5;2;0;8,1;7,5;6,5;3,3;5;6,6;7,2;5,7;6,6;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1152;3;3C;Aluno-1152;12;Masculino;2023;Pública;Agata;6,5;4;0;9,4;5;6,8;7,6;5;7,8;6,7;6;7,8;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-1151;3;3C;Aluno-1151;12;Feminino;2023;Pública;Ametista;7,8;4;7,5;9,5;2,5;8,3;7,5;10;7,7;7,3;8,8;8,7;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-890;0;ALFA C - G0/G1;Aluno-890;8;Masculino;2023;Pública;Agata;7;2;0;9,1;2,5;8,3;8,2;10;6,2;8;8,6;8,3;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-889;0;ALFA C - G0/G1;Aluno-889;12;Masculino;2023;Pública;Topázio;8,8;2;8,5;9,5;6,9;9,1;9;10;7,5;8,7;9,5;9,1;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1150;3;3C;Aluno-1150;16;Masculino;2023;Pública;Ametista;7,1;4;9,2;9,8;2,5;6,7;7,8;2,5;8;7;6,5;6,5;Fase 6 ;-3;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-888;0;ALFA C - G0/G1;Aluno-888;12;Masculino;2023;Pública;Topázio;8,9;2;9;10;7,5;8,8;8,8;10;7,5;8,2;9,3;8,9;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-887;0;ALFA C - G0/G1;Aluno-887;8;Masculino;2023;Pública;Topázio;8,7;2;8,9;8,9;7,5;8,4;9,1;10;7,5;7,8;9;8,4;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-886;0;ALFA C - G0/G1;Aluno-886;12;Feminino;2023;Pública;Topázio;8,6;2;8,5;9,4;7,5;8,1;9;10;7,5;7,6;8,5;8,2;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-885;0;ALFA C - G0/G1;Aluno-885;7;Masculino;2023;Pública;Topázio;8,8;2;9;9,8;7,5;8,7;8,7;10;7,5;8,5;8,8;8,8;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-884;0;ALFA C - G0/G1;Aluno-884;12;Feminino;2023;Pública;Topázio;8,5;2;9;9,7;4,4;8,8;8,7;10;6,9;8,4;9,2;8,8;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-1149;3;3C;Aluno-1149;12;Feminino;2023;Pública;Ametista;7,4;4;8,3;9,8;2,5;7,2;8,2;5;8;6;6,8;8,7;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-883;0;ALFA C - G0/G1;Aluno-883;12;Feminino;2023;Pública;Topázio;8,5;2;9,5;9,7;6,9;8,4;8,2;10;6,2;8;8,7;8,5;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2023;RA-882;0;ALFA C - G0/G1;Aluno-882;8;Feminino;2023;Pública;Agata;6;2;9;8,6;2,5;4,7;4,2;10;3,8;4,8;4,5;4,8;Fase 0 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1157;3;3G;Aluno-1157;14;Masculino;2023;Pública;Ametista;7,1;4;9,2;8,8;6,3;5,7;7;5;7,5;5;6,3;5,7;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-881;0;ALFA B - G2/G3;Aluno-881;8;Masculino;2023;Pública;Ametista;7,7;2;10;8,9;7,5;7,3;6,2;10;5;7,5;7;7,4;Fase 0 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-880;0;ALFA B - G2/G3;Aluno-880;7;Feminino;2023;Pública;Agata;6,7;2;0;9,4;2,5;6,3;8,6;10;6,2;6,3;6,2;6,4;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Manter atual com bolsa
2023;RA-1158;3;3G;Aluno-1158;14;Feminino;2023;Pública;Agata;6,3;4;7,5;8,6;2,5;4,3;7,3;5;7,5;5,3;5;2,7;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1159;3;3I;Aluno-1159;12;Feminino;2023;Pública;Quartzo;5,9;4;5,8;6,6;2,5;3,1;7,1;10;7,2;5,2;1,5;2,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1148;3;3B;Aluno-1148;11;Feminino;2023;Pública;Ametista;7,2;4;7,9;8,6;3,8;5,7;7,2;10;7,5;5,7;5,3;6,2;Fase 2 ;1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-938;0;ALFA L - G2/G3;Aluno-938;10;Masculino;2023;Pública;Topázio;8;2;9,5;9,5;7,5;7,8;7,7;5;8,1;10;5,5;7,9;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
